geolocation_zip_code_prefix,geolocation_city,geolocation_state,geolocation_lat,geolocation_lng
02213,Sao Paulo,SP,-23.496166309003108,-46.58812570952549
02214,Sao Paulo,SP,-23.49285143776326,-46.58679821915495
02215,Sao Paulo,SP,-23.49075874535679,-46.58336932471797
02216,Sao Paulo,SP,-23.49305791256633,-46.57978444125483
02217,Sao Paulo,SP,-23.490353655303625,-46.58017565573049
02218,Sao Paulo,SP,-23.486787085002945,-46.58480845970803
02219,Sao Paulo,SP,-23.490776738309957,-46.5859266188746
02220,Sao Paulo,SP,-23.489760624425745,-46.577676515345495
02221,Sao Paulo,SP,-23.48150571954789,-46.5814202328246
02222,Sao Paulo,SP,-23.48255551983193,-46.57558643715371
02223,Sao Paulo,SP,-23.48163665026994,-46.58016703941922
02224,Sao Paulo,SP,-23.484505055041186,-46.57377385004951
02225,Sao Paulo,SP,-23.48272229501907,-46.575106892239695
02226,Sao Paulo,SP,-23.480130351279403,-46.573621873819185
02227,Sao Paulo,SP,-23.478725053779495,-46.57237400394174
02228,Sao Paulo,SP,-23.475495630292396,-46.5715415501341
02229,Sao Paulo,SP,-23.476573316835694,-46.56882032587766
02230,Sao Paulo,SP,-23.483775068199005,-46.56365865538831
02231,Sao Paulo,SP,-23.47687573682863,-46.56526256366798
02232,Sao Paulo,SP,-23.475701389862248,-46.56397251801403
02233,Sao Paulo,SP,-23.477656119687406,-46.56457732269159
02234,Sao Paulo,SP,-23.47853873640821,-46.56954461942566
02235,Sao Paulo,SP,-23.479332643151153,-46.575940355471346
02236,Sao Paulo,SP,-23.472602604059695,-46.568159955945426
02237,Sao Paulo,SP,-23.513120629647762,-46.58647209667304
02238,Sao Paulo,SP,-23.471205040999266,-46.57158333882553
02239,Sao Paulo,SP,-23.485303280703725,-46.609059830413436
02240,Sao Paulo,SP,-23.477885628196898,-46.602211847348045
02241,Sao Paulo,SP,-23.49066870653631,-46.60743925992832
02242,Sao Paulo,SP,-23.487614708512766,-46.60399102375176
02243,Sao Paulo,SP,-23.491618476616694,-46.60386922937252
02244,Sao Paulo,SP,-23.48851487384983,-46.60486616491588
02245,Sao Paulo,SP,-23.484776590879946,-46.60659423636554
02246,Sao Paulo,SP,-23.488711898944423,-46.601687298155454
02247,Sao Paulo,SP,-23.48606715232523,-46.60124172356028
02248,Sao Paulo,SP,-23.48317934819255,-46.59943326870149
02249,Sao Paulo,SP,-23.48887564674339,-46.597088983102225
02250,Sao Paulo,SP,-23.486516506481184,-46.59621632352811
02251,Sao Paulo,SP,-23.477521390725276,-46.59033969656587
02252,Sao Paulo,SP,-23.47874415112702,-46.58831651709553
02253,Sao Paulo,SP,-23.479354242089904,-46.59550028538906
02254,Sao Paulo,SP,-23.481247005440782,-46.59340498656687
02255,Sao Paulo,SP,-23.476900639653298,-46.591937735170696
02256,Sao Paulo,SP,-23.475325486280003,-46.58721405336572
02257,Sao Paulo,SP,-23.472896055236582,-46.583176593543165
02258,Sao Paulo,SP,-23.475983214969727,-46.581904636035276
02259,Sao Paulo,SP,-23.471752671094716,-46.580964673989804
02260,Sao Paulo,SP,-23.469197012597697,-46.57960857271054
02261,Sao Paulo,SP,-23.467505149821427,-46.577296212716455
02262,Sao Paulo,SP,-23.465515929407616,-46.574828828447714
02263,Sao Paulo,SP,-23.46347817391784,-46.57580822260589
02264,Sao Paulo,SP,-23.46233583222787,-46.57655861353626
02265,Sao Paulo,SP,-23.474254219342594,-46.5920253605626
02266,Sao Paulo,SP,-23.477148867774364,-46.59818684545332
02267,Sao Paulo,SP,-23.478736970872518,-46.60073592895293
02268,Sao Paulo,SP,-23.469811281575684,-46.594889427237966
02269,Sao Paulo,SP,-23.47208025174721,-46.595977288016584
02270,Sao Paulo,SP,-23.472487631945604,-46.59303991017886
02271,Sao Paulo,SP,-23.46969889118785,-46.58996021925599
02272,Sao Paulo,SP,-23.469253640421556,-46.58668000150149
02273,Sao Paulo,SP,-23.463513771636936,-46.586237323090096
02274,Sao Paulo,SP,-23.46705177563329,-46.58792075620117
02275,Sao Paulo,SP,-23.465700020271463,-46.59026923297839
02276,Sao Paulo,SP,-23.461193054352837,-46.58409760247099
02277,Sao Paulo,SP,-23.463673865033027,-46.5817825928042
02278,Sao Paulo,SP,-23.462796772074114,-46.579624510066914
02279,Sao Paulo,SP,-23.466873495666775,-46.58000203721854
02280,Sao Paulo,SP,-23.455896277911645,-46.575161628150674
02281,Sao Paulo,SP,-23.45198742890589,-46.57510493774136
02282,Sao Paulo,SP,-23.44306660990033,-46.56777480774579
02284,Sao Paulo,SP,-23.46970319641185,-46.56868272083551
02286,Sao Paulo,SP,-23.40858677491484,-46.57960324340701
02288,Sao Paulo,SP,-23.433725580177743,-46.57085753408755
02289,Sao Paulo,SP,-23.41849789635874,-46.582687664273806
02290,Sao Paulo,SP,-23.600461999607678,-46.65531792495907
02301,Sao Paulo,SP,-23.488663858002383,-46.61501892936472
02302,Sao Paulo,SP,-23.48603650517337,-46.61401078807773
02303,Sao Paulo,SP,-23.48200957368023,-46.61050117980293
02304,Sao Paulo,SP,-23.480823705875945,-46.60545933153238
02305,Sao Paulo,SP,-23.480094457602288,-46.60676524219523
02306,Sao Paulo,SP,-23.46336881154139,-46.603478416618415
02307,Sao Paulo,SP,-23.480890537528317,-46.607276642692305
02308,Sao Paulo,SP,-23.476417941223545,-46.604210368193165
02309,Sao Paulo,SP,-23.47567347689037,-46.60473542606709
02310,Sao Paulo,SP,-23.472814658449074,-46.600729145013894
02311,Sao Paulo,SP,-23.4691228896165,-46.60167950362949
02312,Sao Paulo,SP,-23.464805059922664,-46.59871241697143
02313,Sao Paulo,SP,-23.463955418022827,-46.599899697845366
02314,Sao Paulo,SP,-23.462064417366527,-46.599347717327156
02315,Sao Paulo,SP,-23.45999643122022,-46.59974970395199
02316,Sao Paulo,SP,-23.46226583678213,-46.59383968992664
02317,Sao Paulo,SP,-23.45811932550877,-46.593167466510984
02318,Sao Paulo,SP,-23.45085923626503,-46.59011057457601
02319,Sao Paulo,SP,-23.44972136038604,-46.59336446361453
02320,Sao Paulo,SP,-23.45135041804102,-46.59842363518738
02321,Sao Paulo,SP,-23.44720245920557,-46.58897798076898
02322,Sao Paulo,SP,-23.44570552343754,-46.59369913299051
02323,Sao Paulo,SP,-23.45632474871195,-46.60109652657752
02324,Sao Paulo,SP,-23.47795550890625,-46.59847671510719
02325,Sao Paulo,SP,-23.453536818482117,-46.58604068922076
02326,Sao Paulo,SP,-23.47221830106892,-46.6024734008622
02327,Sao Paulo,SP,-23.4472095087831,-46.56667831327356
02328,Sao Paulo,SP,-23.51891636478149,-46.597306882292315
02329,Sao Paulo,SP,-23.48360275125004,-46.6066769879875
02330,Sao Paulo,SP,-23.48555369372784,-46.61749060119429
02331,Sao Paulo,SP,-23.4839241728734,-46.61622563477963
02332,Sao Paulo,SP,-23.48271441228537,-46.62155343982422
02333,Sao Paulo,SP,-23.48067042467005,-46.62137685302423
02334,Sao Paulo,SP,-23.48399524579755,-46.61958399301968
02335,Sao Paulo,SP,-23.483362773855806,-46.617055295327404
02336,Sao Paulo,SP,-23.481297618595413,-46.616939978784735
02337,Sao Paulo,SP,-23.47870480306975,-46.614513396023284
02338,Sao Paulo,SP,-23.47549861453998,-46.61812677962586
02339,Sao Paulo,SP,-23.477588961157334,-46.615247302560746
02340,Sao Paulo,SP,-23.459604818253922,-46.61571276329235
02341,Sao Paulo,SP,-23.465235627066534,-46.615475558502155
02342,Sao Paulo,SP,-23.47383686606938,-46.61059399785839
02343,Sao Paulo,SP,-23.46857366985976,-46.605456120792205
02344,Sao Paulo,SP,-23.46931158161913,-46.610305088387726
02345,Sao Paulo,SP,-23.46884421165266,-46.61523997261246
02346,Sao Paulo,SP,-23.471228484637717,-46.60823078789643
02347,Sao Paulo,SP,-23.464036814263682,-46.607255081725235
02348,Sao Paulo,SP,-23.460535505963218,-46.611074256410596
02349,Sao Paulo,SP,-23.459790579302037,-46.60444123792383
02350,Sao Paulo,SP,-23.460724077996765,-46.6016047944519
02351,Sao Paulo,SP,-23.45494410609724,-46.59970792586279
02352,Sao Paulo,SP,-23.454383193070022,-46.59624051557273
02353,Sao Paulo,SP,-23.452628659785415,-46.60534520521928
02354,Sao Paulo,SP,-23.455025746216513,-46.60431346669781
02355,Sao Paulo,SP,-23.45470653310775,-46.61140407247261
02356,Sao Paulo,SP,-23.450973625996323,-46.61218071978756
02357,Sao Paulo,SP,-23.44743061592135,-46.61396278005333
02358,Sao Paulo,SP,-23.45444747938124,-46.60875824890609
02359,Sao Paulo,SP,-23.44588174360123,-46.61923035751618
02360,Sao Paulo,SP,-23.43684179965344,-46.57774432064989
02361,Sao Paulo,SP,-23.43666388027887,-46.581489780273046
02362,Sao Paulo,SP,-23.479234826065806,-46.57963323557619
02363,Sao Paulo,SP,-23.432328025304585,-46.576089588461336
02364,Sao Paulo,SP,-23.433946553560627,-46.58107272782646
02365,Sao Paulo,SP,-23.445699933359347,-46.58188635586065
02366,Sao Paulo,SP,-23.467732746409894,-46.6105450979245
02367,Sao Paulo,SP,-23.462270277161405,-46.59380392478858
02368,Sao Paulo,SP,-23.40383591429107,-46.578095015905866
02370,Sao Paulo,SP,-23.462827497476777,-46.621804750826065
02371,Sao Paulo,SP,-23.45901472098675,-46.618676577171286
02372,Sao Paulo,SP,-23.46009453860665,-46.62462503200484
02373,Sao Paulo,SP,-23.45486213553573,-46.61725337322244
02374,Sao Paulo,SP,-23.454766956700237,-46.62144325386925
02375,Sao Paulo,SP,-23.45367712624098,-46.62503391014358
02376,Sao Paulo,SP,-23.457618907473137,-46.62810512762748
02377,Sao Paulo,SP,-23.45681436635574,-46.631813155616335
02378,Sao Paulo,SP,-23.457394076448413,-46.62966644468638
02401,Sao Paulo,SP,-23.491724436850326,-46.626771324989775
02402,Sao Paulo,SP,-23.490333607900936,-46.62712160939033
02403,Sao Paulo,SP,-23.493992216184438,-46.62835871344506
02404,Sao Paulo,SP,-23.491261472058344,-46.62898231747276
02405,Sao Paulo,SP,-23.489489892090063,-46.63285801485008
02406,Sao Paulo,SP,-23.488006971283674,-46.63010416827912
02407,Sao Paulo,SP,-23.484875111923653,-46.62457520306331
02408,Sao Paulo,SP,-23.48252299767236,-46.627289763075396
02409,Sao Paulo,SP,-23.47824424090556,-46.62488291727544
02410,Sao Paulo,SP,-23.475816671784948,-46.62302829333571
02411,Sao Paulo,SP,-23.475647989606813,-46.6243233037533
02413,Sao Paulo,SP,-23.48294043270338,-46.63702493446731
02415,Sao Paulo,SP,-23.471948352737527,-46.631370260204655
02416,Sao Paulo,SP,-23.477719255325276,-46.628170058826655
02417,Sao Paulo,SP,-23.47762645429373,-46.630145480003506
02418,Sao Paulo,SP,-23.470550272349133,-46.629061771599964
02419,Sao Paulo,SP,-23.477060130884052,-46.64012871725215
02420,Sao Paulo,SP,-23.47418698892084,-46.636393838272056
02421,Sao Paulo,SP,-23.473691873398092,-46.632663392877234
02422,Sao Paulo,SP,-23.471748790241357,-46.636773176700274
02423,Sao Paulo,SP,-23.468374956100263,-46.633410041508924
02430,Sao Paulo,SP,-23.48210332606749,-46.64537516133473
02431,Sao Paulo,SP,-23.487004761580646,-46.636169631159255
02432,Sao Paulo,SP,-23.476851435914867,-46.62526514356077
02433,Sao Paulo,SP,-23.481791749466833,-46.63626819210909
02434,Sao Paulo,SP,-23.483329898424728,-46.6393539475916
02435,Sao Paulo,SP,-23.480303315462383,-46.64176777956362
02436,Sao Paulo,SP,-23.479409893054687,-46.63601237738169
02440,Sao Paulo,SP,-23.477693752812367,-46.648223347401384
02441,Sao Paulo,SP,-23.473069775926078,-46.6414503667967
02442,Sao Paulo,SP,-23.473122483197194,-46.643816695070555
02443,Sao Paulo,SP,-23.472994531200314,-46.64742941190346
02450,Sao Paulo,SP,-23.49826168271756,-46.637784988665544
02451,Sao Paulo,SP,-23.499162903885033,-46.64211200009376
02452,Sao Paulo,SP,-23.500312073464766,-46.64407821290554
02460,Sao Paulo,SP,-23.49071001859112,-46.63754898866598
02461,Sao Paulo,SP,-23.49200316465636,-46.63900286171412
02462,Sao Paulo,SP,-23.491800382941328,-46.641606877272196
02463,Sao Paulo,SP,-23.488488792858018,-46.64548956958338
02464,Sao Paulo,SP,-23.489335229999785,-46.650390829618985
02465,Sao Paulo,SP,-23.48398280079572,-46.65555097635693
02466,Sao Paulo,SP,-23.49537983856133,-46.642426656442225
02467,Sao Paulo,SP,-23.4912938769211,-46.64626429449921
02468,Sao Paulo,SP,-23.48828973823172,-46.649001999112734
02469,Sao Paulo,SP,-23.48535531743175,-46.64478821092038
02470,Sao Paulo,SP,-23.484968674235567,-46.64915068951776
02471,Sao Paulo,SP,-23.481740846651373,-46.65212245563381
02472,Sao Paulo,SP,-23.476857088052625,-46.65555959512381
02473,Sao Paulo,SP,-23.477753613662376,-46.65181629787506
02474,Sao Paulo,SP,-23.477266697560914,-46.656507691351536
02475,Sao Paulo,SP,-23.479988957379497,-46.64486948882979
02478,Sao Paulo,SP,-23.4775490628778,-46.66003241993778
02479,Sao Paulo,SP,-23.475114155528523,-46.65648099834141
02501,Sao Paulo,SP,-23.514912288431223,-46.66118358067858
02508,Sao Paulo,SP,-23.509848068295792,-46.66369014308379
02510,Sao Paulo,SP,-23.513042100765297,-46.65199446742354
02511,Sao Paulo,SP,-23.509764435808222,-46.65095917650171
02512,Sao Paulo,SP,-23.513719395863195,-46.659342449309165
02513,Sao Paulo,SP,-23.561330955940804,-46.68516395817436
02514,Sao Paulo,SP,-23.510630743633,-46.655237650268454
02515,Sao Paulo,SP,-23.510207653445484,-46.657889882698235
02516,Sao Paulo,SP,-23.508975669103542,-46.659385070880624
02517,Sao Paulo,SP,-23.50734650596733,-46.664235951188004
02518,Sao Paulo,SP,-23.50994839490356,-46.66534774802663
02519,Sao Paulo,SP,-23.50198109293588,-46.65543872434718
02520,Sao Paulo,SP,-23.503157594303953,-46.65570908261467
02521,Sao Paulo,SP,-23.50397313981227,-46.66510041964075
02522,Sao Paulo,SP,-23.50442216582312,-46.65918306701666
02523,Sao Paulo,SP,-23.505830147086826,-46.655628231799355
02524,Sao Paulo,SP,-23.502716283166944,-46.65036243059806
02525,Sao Paulo,SP,-23.50217383069566,-46.65740849857896
02526,Sao Paulo,SP,-23.503019826535926,-46.646796285945676
02530,Sao Paulo,SP,-23.500767708908725,-46.660454040077944
02531,Sao Paulo,SP,-23.50093691036352,-46.65274170167209
02532,Sao Paulo,SP,-23.499764018180496,-46.65547084356665
02533,Sao Paulo,SP,-23.4975816061938,-46.65496977812675
02534,Sao Paulo,SP,-23.49627641099811,-46.653712152836846
02535,Sao Paulo,SP,-23.4973976708331,-46.649462968140334
02536,Sao Paulo,SP,-23.495856171544013,-46.647918148973254
02537,Sao Paulo,SP,-23.491312375387345,-46.65245974809945
02538,Sao Paulo,SP,-23.498864991797625,-46.654467646097416
02539,Sao Paulo,SP,-23.494816916425545,-46.65810862832158
02540,Sao Paulo,SP,-23.489296985712958,-46.65618557304518
02541,Sao Paulo,SP,-23.48615570545952,-46.65569206483439
02542,Sao Paulo,SP,-23.487012986660364,-46.65867539409774
02543,Sao Paulo,SP,-23.483787802668417,-46.66117580387885
02544,Sao Paulo,SP,-23.48892715522341,-46.660918321003315
02545,Sao Paulo,SP,-23.49242091377659,-46.66262633313796
02546,Sao Paulo,SP,-23.503572988805274,-46.666770175040085
02550,Sao Paulo,SP,-23.506475474558965,-46.671317381764126
02551,Sao Paulo,SP,-23.502582111131023,-46.669244349484785
02552,Sao Paulo,SP,-23.50803013065077,-46.66118911401633
02553,Sao Paulo,SP,-23.498978377994305,-46.666386852971044
02554,Sao Paulo,SP,-23.499054177744508,-46.668851952411714
02555,Sao Paulo,SP,-23.493685090810917,-46.66619179317389
02556,Sao Paulo,SP,-23.49789023594944,-46.66940285228781
02557,Sao Paulo,SP,-23.498296408764357,-46.67272327218868
02558,Sao Paulo,SP,-23.4961102056473,-46.674637780112796
02559,Sao Paulo,SP,-23.49305416825461,-46.6724459979511
02560,Sao Paulo,SP,-23.49468611464117,-46.67113288149977
02561,Sao Paulo,SP,-23.492352403494024,-46.67494217200702
02562,Sao Paulo,SP,-23.48686598302112,-46.67379824356863
02563,Sao Paulo,SP,-23.490041744608167,-46.66899634479028
02564,Sao Paulo,SP,-23.48805491276905,-46.66871189431482
02565,Sao Paulo,SP,-23.486574146899905,-46.668359968689195
02566,Sao Paulo,SP,-23.48283670260179,-46.66889674438225
02567,Sao Paulo,SP,-23.480667277831426,-46.66820676632636
02577,Sao Paulo,SP,-23.488182953372952,-46.678903941716186
02598,Sao Paulo,SP,-23.512857653067115,-46.671011894540875
02610,Sao Paulo,SP,-23.482631119781175,-46.65943086047525
02611,Sao Paulo,SP,-23.467790322895212,-46.64820626081536
02612,Sao Paulo,SP,-23.47270051549843,-46.66375781178632
02613,Sao Paulo,SP,-23.478747150752753,-46.66256986605932
02614,Sao Paulo,SP,-23.472334583682706,-46.65657844951058
02615,Sao Paulo,SP,-23.471524878270273,-46.65419127239689
02616,Sao Paulo,SP,-23.469190720707815,-46.654573500771825
02617,Sao Paulo,SP,-23.46638167766197,-46.658682706841034
02618,Sao Paulo,SP,-23.468391549400177,-46.64998006250479
02630,Sao Paulo,SP,-23.46377508861393,-46.6414332594311
02631,Sao Paulo,SP,-23.459027947635946,-46.64565575282281
02632,Sao Paulo,SP,-23.464508708899025,-46.64920725174606
02633,Sao Paulo,SP,-23.461693187817826,-46.651736610865974
02634,Sao Paulo,SP,-23.45763338134832,-46.65040414879299
02635,Sao Paulo,SP,-23.45649656069816,-46.644392106976504
02636,Sao Paulo,SP,-23.453337686725703,-46.64510401738256
02637,Sao Paulo,SP,-23.4547372509702,-46.64898301599557
02643,Sao Paulo,SP,-23.468098777136547,-46.65037805288812
02649,Sao Paulo,SP,-23.460645799910477,-46.66255873719928
02650,Sao Paulo,SP,-23.461568105737417,-46.65679807275634
02651,Sao Paulo,SP,-23.460889439603353,-46.65885904148838
02652,Sao Paulo,SP,-23.45763629568371,-46.65668054702773
02653,Sao Paulo,SP,-23.45343176325808,-46.65837495198797
02670,Sao Paulo,SP,-23.46582809101465,-46.66428448302568
02671,Sao Paulo,SP,-23.467397969957513,-46.663877738142816
02672,Sao Paulo,SP,-23.459865416063455,-46.66642207028853
02673,Sao Paulo,SP,-23.462442703636057,-46.67122201017906
02674,Sao Paulo,SP,-23.460092613005898,-46.66842343088662
02675,Sao Paulo,SP,-23.45684669771692,-46.67090610202287
02676,Sao Paulo,SP,-23.45620283437204,-46.67104309409102
02677,Sao Paulo,SP,-23.45432195150191,-46.6655361276208
02678,Sao Paulo,SP,-23.45505335003105,-46.6616808362753
02679,Sao Paulo,SP,-23.456871013801184,-46.664847465836296
02680,Sao Paulo,SP,-23.451352285703475,-46.66750444270542
02701,Sao Paulo,SP,-23.51183461760609,-46.678772148799766
02710,Sao Paulo,SP,-23.50813343364586,-46.67378854079601
02712,Sao Paulo,SP,-23.505849444155107,-46.67838836770368
02713,Sao Paulo,SP,-23.506631532596938,-46.684900537580276
02714,Sao Paulo,SP,-23.506104242484106,-46.687129356969585
02715,Sao Paulo,SP,-23.50423166280527,-46.68212639414321
02716,Sao Paulo,SP,-23.49464896181692,-46.68503707664534
02717,Sao Paulo,SP,-23.491997557032448,-46.684669925249196
02720,Sao Paulo,SP,-23.492992772787023,-46.67416163406576
02721,Sao Paulo,SP,-23.49670765994968,-46.674632722230356
02722,Sao Paulo,SP,-23.500840544630766,-46.678335536470705
02723,Sao Paulo,SP,-23.499879095713506,-46.68003015826884
02724,Sao Paulo,SP,-23.497651032154973,-46.6817323460061
02725,Sao Paulo,SP,-23.499401731074585,-46.68239382390169
02726,Sao Paulo,SP,-23.50034763516487,-46.68713207170426
02727,Sao Paulo,SP,-23.496828619992474,-46.68578344882329
02728,Sao Paulo,SP,-23.49582505888581,-46.68815990367064
02729,Sao Paulo,SP,-23.503240234102712,-46.690338402841974
02730,Sao Paulo,SP,-23.497796615294295,-46.690798952838165
02731,Sao Paulo,SP,-23.498059272714258,-46.6924244169675
02732,Sao Paulo,SP,-23.500028266938585,-46.69545476190221
02733,Sao Paulo,SP,-23.495381066668582,-46.69514630298885
02734,Sao Paulo,SP,-23.490969268783505,-46.69408092442016
02735,Sao Paulo,SP,-23.49269052755523,-46.693582120180906
02736,Sao Paulo,SP,-23.490116132725944,-46.69106985028038
02737,Sao Paulo,SP,-23.487732571152748,-46.69018202139969
02738,Sao Paulo,SP,-23.491365606204813,-46.68862748111212
02739,Sao Paulo,SP,-23.479398517928054,-46.681071860585284
02750,Sao Paulo,SP,-23.493303022058086,-46.680637716080824
02751,Sao Paulo,SP,-23.49090034004066,-46.68212772492562
02752,Sao Paulo,SP,-23.494196758997607,-46.68293060286366
02753,Sao Paulo,SP,-23.49070498471736,-46.68447225730081
02754,Sao Paulo,SP,-23.490412640363253,-46.67769439683947
02755,Sao Paulo,SP,-23.48800287823144,-46.67972964801389
02756,Sao Paulo,SP,-23.4860220040904,-46.67756178321932
02757,Sao Paulo,SP,-23.486614521947374,-46.68525072598247
02758,Sao Paulo,SP,-23.484868126967402,-46.68431128757412
02759,Sao Paulo,SP,-23.484023182864647,-46.68305656917312
02760,Sao Paulo,SP,-23.480603292544355,-46.68074975986224
02762,Sao Paulo,SP,-23.482530078191157,-46.675327267654936
02763,Sao Paulo,SP,-23.479037666994987,-46.67583717349721
02764,Sao Paulo,SP,-23.479701691058132,-46.67773389907746
02765,Sao Paulo,SP,-23.476654800129314,-46.673667606798375
02801,Sao Paulo,SP,-23.483517358709324,-46.70051310887714
02802,Sao Paulo,SP,-23.485528189079872,-46.69543376710276
02803,Sao Paulo,SP,-23.486685148263682,-46.69370946811439
02804,Sao Paulo,SP,-23.483894715878137,-46.697759611661695
02805,Sao Paulo,SP,-23.479009120417654,-46.6978102979138
